0.857377, 0.369519
0.859043, 0.416395
0.834555, 0.488743
0.829638, 0.439255
0.822404, 0.525911
0.818424, 0.469014
0.793095, 0.538201
0.811708, 0.5025
0.289094, 0.390287
0.362681, 0.320938
0.329828, 0.350294
0.311696, 0.368416
0.449795, 0.67931
0.509761, 0.804449
0.430676, 0.764358
0.487908, 0.72376
0.463809, 0.814283
0.509688, 0.859672
0.478239, 0.768408
0.553748, 0.803273
0.504186, 0.679052
0.452217, 0.729675
0.474612, 0.862088
0.510977, 0.765886
0.536997, 0.840602
0.530951, 0.889689
0.44018, 0.859865
0.423748, 0.796499
0.54241, 0.773111
0.520626, 0.739383
0.493908, 0.837758
0.520167, 0.703678
0.477815, 0.696059
0.481799, 0.65448
0.50291, 0.886333
0.537893, 0.866533
0.447641, 0.836096
0.777613, 0.137418
0.914964, 0.205361
0.819246, 0.275926
0.830555, 0.360422
0.733976, 0.23425
0.840086, 0.17713
0.887079, 0.263089
0.788745, 0.211376
0.732341, 0.182284
0.851615, 0.131306
0.871596, 0.326647
0.84507, 0.227763
0.778787, 0.307747
0.818547, 0.32197
0.799066, 0.172486
0.818097, 0.132063
0.773518, 0.271699
0.872817, 0.203527
0.875024, 0.152822
0.757211, 0.158534
0.795119, 0.247795
0.860988, 0.299116
0.909455, 0.238614
0.762592, 0.243912
0.759888, 0.195609
0.861339, 0.251358
0.895685, 0.300076
0.837746, 0.200884
0.896655, 0.336487
0.917628, 0.264409
0.821012, 0.250032
0.847127, 0.340677
0.835514, 0.290705
0.861997, 0.373784
0.726347, 0.564567
0.876745, 0.758402
0.69377, 0.737533
0.759036, 0.842356
0.78475, 0.648918
0.793515, 0.751363
0.84318, 0.827066
0.78797, 0.582333
0.786362, 0.943006
0.728234, 0.669092
0.804438, 0.886587
0.836879, 0.707471
0.701181, 0.79139
0.759673, 0.711593
0.731166, 0.901784
0.849102, 0.644209
0.750578, 0.771529
0.740129, 0.606346
0.787066, 0.80698
0.6873, 0.693896
0.832835, 0.783222
0.838907, 0.870098
0.766147, 0.528852
0.797329, 0.699731
0.882336, 0.804538
0.804188, 0.844022
0.823052, 0.5967
0.710645, 0.841434
0.773604, 0.902507
0.703384, 0.603815
0.829274, 0.914108
0.761876, 0.67643
0.810927, 0.630317
0.730361, 0.723437
0.762668, 0.562319
0.756718, 0.929372
0.753494, 0.641386
0.873476, 0.834913
0.884073, 0.729677
0.686061, 0.766279
0.789443, 0.546405
0.827961, 0.673522
0.745449, 0.874043
0.776992, 0.866462
0.777499, 0.617137
0.717589, 0.641011
0.833811, 0.748658
0.726809, 0.808902
0.818907, 0.557669
0.862139, 0.714451
0.743908, 0.693842
0.854236, 0.68004
0.782045, 0.726902
0.809572, 0.727189
0.808463, 0.772025
0.81539, 0.80222
0.749755, 0.795612
0.860093, 0.782627
0.857101, 0.890516
0.778579, 0.775887
0.839042, 0.618859
0.806625, 0.926715
0.755871, 0.737262
0.716582, 0.751931
0.716456, 0.691934
0.736669, 0.826146
0.71899, 0.86711
0.381817, 0.134941
0.445643, 0.289617
0.488752, 0.399516
0.33056, 0.274041
0.47759, 0.179289
0.557655, 0.271452
0.391128, 0.346203
0.399492, 0.216997
0.54533, 0.352746
0.524107, 0.137101
0.440303, 0.128161
0.507887, 0.241339
0.460086, 0.349205
0.392274, 0.294245
0.547222, 0.195449
0.516544, 0.302276
0.42545, 0.393987
0.451284, 0.216575
0.427277, 0.181045
0.367321, 0.174654
0.343021, 0.229052
0.463475, 0.253138
0.417096, 0.258696
0.500182, 0.357383
0.478516, 0.316837
0.366578, 0.3188
0.555987, 0.310128
0.3733, 0.255511
0.422546, 0.359775
0.33926, 0.196793
0.419107, 0.322226
0.596377, 0.265214
0.515362, 0.188517
0.473433, 0.140302
0.542303, 0.238161
0.57869, 0.343242
0.518785, 0.269689
0.480039, 0.214073
0.477278, 0.282872
0.395348, 0.164473
0.477815, 0.370737
0.556143, 0.15907
0.584843, 0.23816
0.427856, 0.229626
0.503702, 0.332422
0.45261, 0.171414
0.502172, 0.161489
0.392069, 0.381712
0.372018, 0.225751
0.357796, 0.291836
0.581721, 0.208614
0.538543, 0.327123
0.312156, 0.215107
0.461962, 0.389475
0.575056, 0.292989
0.410119, 0.133313
0.364418, 0.365718
0.522483, 0.216463
0.559924, 0.21547
0.450836, 0.312683
0.348822, 0.251555
0.395983, 0.318281
0.41916, 0.203789
0.566656, 0.179891
0.31628, 0.300371
0.429556, 0.152071
0.231908, 0.439883
0.12906, 0.446173
0.183217, 0.471681
0.293028, 0.434143
0.191876, 0.409205
0.257319, 0.47095
0.1092, 0.485494
0.244257, 0.379713
0.185478, 0.512397
0.154895, 0.415361
0.276645, 0.40459
0.212819, 0.473512
0.150172, 0.479041
0.18229, 0.435573
0.24002, 0.410363
0.242157, 0.4963
0.25631, 0.428198
