0.449713, 0.678855
0.509683, 0.804355
0.430593, 0.764148
0.487829, 0.723434
0.463728, 0.814217
0.50961, 0.859738
0.478159, 0.76821
0.553673, 0.803175
0.504108, 0.678596
0.452135, 0.729365
0.474532, 0.86216
0.5109, 0.765681
0.536921, 0.840612
0.530875, 0.889841
0.440098, 0.859931
0.423665, 0.796382
0.542334, 0.772926
0.520549, 0.739101
0.493829, 0.83776
0.52009, 0.703293
0.477736, 0.695652
0.48172, 0.653953
0.502832, 0.886475
0.537817, 0.866618
0.447559, 0.836093
0.777681, 0.137508
0.91505, 0.205424
0.81932, 0.275962
0.83063, 0.360425
0.734037, 0.234302
0.840162, 0.177205
0.887162, 0.26313
0.788814, 0.211437
0.732402, 0.182356
0.851693, 0.131398
0.871676, 0.326663
0.845147, 0.227818
0.778854, 0.307771
0.81862, 0.321988
0.799136, 0.172562
0.81817, 0.132155
0.773585, 0.271737
0.872897, 0.203591
0.875105, 0.152905
0.757276, 0.158616
0.795189, 0.247842
0.861067, 0.299143
0.909541, 0.238665
0.762657, 0.24396
0.759953, 0.195676
0.861418, 0.251403
0.895769, 0.300102
0.837822, 0.200949
0.896739, 0.3365
0.917715, 0.264449
0.821086, 0.250078
0.847204, 0.340688
0.83559, 0.290735
0.862076, 0.373782
0.726334, 0.564723
0.876734, 0.758483
0.693757, 0.737621
0.759023, 0.842404
0.784737, 0.649042
0.793503, 0.751446
0.843168, 0.82712
0.787958, 0.582482
0.786349, 0.943015
0.728221, 0.669208
0.804425, 0.886617
0.836867, 0.707571
0.701168, 0.791457
0.75966, 0.711691
0.731152, 0.901808
0.84909, 0.644334
0.750564, 0.771605
0.740115, 0.606485
0.787053, 0.807042
0.687286, 0.694002
0.832823, 0.783293
0.838895, 0.870136
0.766134, 0.529022
0.797316, 0.699834
0.882324, 0.8046
0.804176, 0.844069
0.82304, 0.596843
0.710631, 0.841482
0.773591, 0.902531
0.70337, 0.603956
0.829262, 0.914127
0.761863, 0.676543
0.810915, 0.630447
0.730347, 0.723531
0.762655, 0.562477
0.756705, 0.929386
0.753481, 0.641512
0.873464, 0.834963
0.884062, 0.729769
0.686047, 0.766357
0.789431, 0.546568
0.827949, 0.673636
0.745436, 0.874078
0.776979, 0.8665
0.777487, 0.617272
0.717576, 0.641138
0.833799, 0.748743
0.726796, 0.808962
0.818895, 0.557828
0.862127, 0.714549
0.743895, 0.693948
0.854224, 0.680151
0.782032, 0.726995
0.80956, 0.727282
0.80845, 0.7721
0.815377, 0.802284
0.749741, 0.795678
0.860082, 0.782699
0.85709, 0.890545
0.778566, 0.775961
0.83903, 0.618994
0.806613, 0.92673
0.755858, 0.737351
0.716568, 0.752014
0.716443, 0.692041
0.736656, 0.8262
0.718976, 0.867148
0.699156, 0.658279
0.841192, 0.931668
0.814233, 0.8647
0.381801, 0.134937
0.44564, 0.289618
0.488758, 0.399521
0.330534, 0.274042
0.477594, 0.179287
0.557676, 0.271452
0.391114, 0.346207
0.39948, 0.216996
0.545348, 0.352749
0.524121, 0.137097
0.4403, 0.128157
0.507898, 0.241338
0.460087, 0.349208
0.392261, 0.294246
0.54724, 0.195448
0.516556, 0.302278
0.425443, 0.393992
0.451283, 0.216574
0.427271, 0.181042
0.367302, 0.174651
0.342997, 0.229051
0.463476, 0.253138
0.417088, 0.258696
0.500191, 0.357387
0.47852, 0.316839
0.366559, 0.318803
0.556008, 0.31013
0.373282, 0.255511
0.422539, 0.359779
0.339235, 0.196791
0.419099, 0.322228
0.596405, 0.265214
0.515374, 0.188514
0.473437, 0.140298
0.54232, 0.23816
0.518798, 0.26969
0.480044, 0.214072
0.477282, 0.282873
0.395335, 0.16447
0.477819, 0.370741
0.556164, 0.159066
0.584869, 0.238159
0.42785, 0.229625
0.503711, 0.332424
0.452609, 0.171412
0.502181, 0.161486
0.392055, 0.381716
0.372, 0.22575
0.357775, 0.291837
0.581746, 0.208613
0.53856, 0.327125
0.312126, 0.215106
0.461963, 0.38948
0.57508, 0.292991
0.410109, 0.133309
0.364398, 0.365722
0.522497, 0.216462
0.559945, 0.215469
0.450834, 0.312685
0.348799, 0.251555
0.39597, 0.318283
0.419152, 0.203788
0.566679, 0.179889
0.316251, 0.300373
0.42955, 0.152068
0.493641, 0.195892
0.231719, 0.439815
0.128579, 0.44611
0.18289, 0.471635
0.293013, 0.434072
0.191574, 0.409117
0.257202, 0.470904
0.108663, 0.485458
0.244104, 0.379605
0.185157, 0.512379
0.154487, 0.415278
0.276583, 0.404499
0.212576, 0.473467
0.149751, 0.479
0.18196, 0.435502
0.239855, 0.410275
0.241997, 0.49627
0.25619, 0.428122
0.130944, 0.417146
0.172329, 0.49213
0.151337, 0.136019
0.173689, 0.190364
0.188786, 0.228977
0.133387, 0.184892
0.184877, 0.151601
0.212915, 0.183982
0.154598, 0.210246
0.157527, 0.164849
0.230811, 0.167342
0.135322, 0.63091
0.191285, 0.806547
0.229083, 0.931339
0.076666, 0.7537
0.219296, 0.681268
0.242824, 0.597825
0.150819, 0.724086
0.109139, 0.833505
0.17897, 0.884867
0.103881, 0.672579
0.187612, 0.6192
0.281948, 0.924493
0.245173, 0.643778
0.164158, 0.675379
0.290324, 0.594188
0.257204, 0.885841
0.117824, 0.779918
0.095738, 0.719124
0.159085, 0.838397
0.117908, 0.872525
0.166255, 0.771435
0.205657, 0.733068
0.073949, 0.797429
0.219539, 0.895308
0.20542, 0.852553
0.330236, 0.606315
0.133945, 0.808572
0.148634, 0.893931
0.293976, 0.628917
0.140223, 0.751976
0.195461, 0.759494
0.186875, 0.656619
0.182888, 0.705526
0.139288, 0.660043
0.250128, 0.914452
0.158647, 0.866744
0.131421, 0.701859
0.175689, 0.738426
0.242191, 0.855152
0.26771, 0.606311
0.244314, 0.692975
